date,RETAIL_4H_SUM,RETAIL_4G_SUM,RETAIL_4J_SUM,RETAIL_4I_SUM,RETAIL_4Z_SUM,RETAIL_4L_SUM,RETAIL_4A_SUM,SERVICES_6Z_SUM,SERVICES_6E_SUM,SERVICES_6F_SUM,SERVICES_6C_SUM,SERVICES_6D_SUM,SERVICES_6A_SUM,SERVICES_6B_SUM,TPLUSE_2B_SUM,TPLUSE_2D_SUM,TPLUSE_2A_SUM,TPLUSE_2C_SUM,TPLUSE_2E_SUM,TPLUSE_2Z_SUM,CASH_MI_SUM,CASH_8B_SUM,RETAIL_4K_SUM,RETAIL_4C_SUM,RETAIL_4B_SUM,RETAIL_4F_SUM,RETAIL_4E_SUM,RETAIL_4D_SUM
2019-12-04,164207354.2,9373195.63,23365649.71,24458581.32,49404448.95,9944644.73,7108211.72,181158169.6,50202858.66,1568834.09,22959511.73,63155729.55,34679767.38,13575634.85,4891854.21,50479131.18,5255502.29,8872651.48,34048754.91,7916961.59,18511979.27,11240024.58,46618909.31,59307705.17,845210.37,39626224.01,17490402.88,21401019.87
2019-12-05,185049057.1,7861190.04,20187421.23,25013012.99,47879129.05,9198258.26,7718653.06,146651321.2,47196161.18,1528092.44,18213226.85,41973135.25,82518054.84,13157597.44,3929510.8,50858267.59,3917758.07,9287728.62,31842932.75,7085733.86,18114471.51,7174174.78,44595547.32,56555984.76,1102548.61,38765602.23,16569985.2,25499727.7
2019-12-06,231121911.8,7422795.89,20144613.5,26600076.77,50520224.07,10470192.34,8361604.96,219825752.8,45800240.13,1238519.02,16957500.87,87682091.01,101014047,12858676.77,7807772.16,62346892.09,4597566.48,15492195.59,29534208.84,7982547.46,18176502.36,9227271.56,42720534.75,59185185.42,2238941.29,43023888.75,16067677.39,19734421.96
2019-12-08,247031749.9,9514606.12,26410208.67,17592048.54,47336526.51,15851649.97,9064686.43,80975528.33,16048625.44,364535.56,10100748.01,51102901.48,17634331.8,19041611.38,2208449.63,111476435.4,6560753.79,20132819.88,15802310.9,7533214.27,20284389.31,12757027.86,33296574.7,91702532.09,1869773.15,62986414.17,24356524.86,12544184.16
2019-12-09,122248892.5,8026283.93,24096725.41,33376672.36,51543618.13,10294487.08,8793741.71,181536390.4,59085125.02,1554124.59,20041723.66,54501114.9,44706714.01,13228689.21,6215017.24,46760364.82,4422253.2,10202373.61,31667935.03,10838453.14,20243413.82,8785522.03,46204604.12,64440551.44,549140.67,43806651.21,18612779.71,23278191.19
2019-12-10,114568818.8,5894409.61,14937324.07,13086200.24,30883288.25,8077226.59,1548265.71,123460482.9,35123326.72,873665.25,17644420.48,77698281.44,24496538.88,10811930.72,2773529.38,37021599.42,4584821.37,7118115.52,26537909.49,6960956.73,11295555.36,5010305.22,30048018.54,54197039.14,713986.59,31626367.12,14141090.58,12535589.92
2019-12-11,176270372.9,9137521.18,22095417.36,27769452.59,54639155.1,11319744.36,6872102.08,279795912.1,64002799.61,1430829.19,33389838.99,94921595.95,36873177.09,16353735.74,7370149.02,50903530.42,4397109.58,10031041.64,33098930.47,9023516.6,19159332.69,16355598.84,48496537.56,75316459.25,1009142.9,42526208.13,19145434.13,20260033.38
2019-12-12,194622108.4,8357399.45,22733681.84,27403566.78,52195608.17,11756005.42,7562146.7,208023745.6,125022466.9,1245809.76,19576848.65,96854607.48,38075001.41,13916377.27,4151448.78,53436236.02,4863728.12,9323344.41,32679082.02,7738449.45,17665495.75,9331492.46,54861236.9,73366233.23,1348453.41,43254116.33,19649974.33,26978629.9
2019-12-13,237840157.1,7501864.83,21580027.42,26825889.81,53025471.67,11858112.66,7811693.01,217670974.2,67277028.95,1223141.32,17820933.21,81328267.75,34872812.93,13842424.87,3214928.16,61722020.28,4359168.57,14635975.73,31449616.91,8015436.3,19697191.61,8833525.97,48057017.63,70235597.26,1490598.87,41019554.12,18249110.65,25530354.14
2019-12-15,272953027.4,9830635.16,32140819.87,31695327.26,62817890.45,18889057.64,12391307.92,154363060.6,38769653.53,976788.08,18369077.38,67102225.42,30392041.25,21495964.44,3620363.13,119463631.9,5124936.46,20044203.39,16882427.05,8147124.05,27058819.98,16630545.09,59027099.46,114870717.6,1927726.48,71046696,28637707.7,22877133.48
2019-12-16,105623559,6880040.91,19971824.66,16988072.49,43647587.38,9115161.79,1523979.06,457322034,81571568.6,858337.02,22234495.85,59945129.2,30555146.66,17486962.68,5489309.68,37118623.02,3864827.5,9774413.66,32361290.25,7681152.03,12480351.16,8532408.46,42865889.57,58482965.99,597952.08,35315250.74,18964996.52,16693931.66
2019-12-17,144103204.6,7128669.19,22670763.86,28977681.22,54720577.6,10469295.76,5453310.23,428886434.1,87262420.2,1566976.21,37590274.04,108025280.8,39418985.45,13980619.81,4313771.03,48689379.12,4578906.71,9009602.48,34129347.93,8749972.6,21334706.35,9780464.37,45677880.45,64852122.12,666571.56,40464902.87,20221893.18,21587524.36
2019-12-18,167804667.6,7063251.86,22405648.88,28755470.96,50552647.08,10197802.68,6794026.12,196472641.9,65526834.18,1631837.39,19687282.88,72430425.88,34646746.78,12423651.01,4425614.81,52541384.63,4308383.78,9506651.9,32050116.32,7714974.06,17437898.8,12315146.08,43193918.11,64984798.89,1035804.67,40972475.78,19101283.99,21552542.15
2019-12-19,214105404.2,8481227.55,27011616.71,43023022.27,62841519.25,12405757.98,12201045.86,204683886.7,112051285.1,1786233.85,19343248.61,103021594.5,49222143.37,14989723.99,4515727.53,61884401.53,4348859.75,11008242.95,33318619.93,7675606.01,25607594.11,10804380.45,61353746.09,72664074.26,1359646.53,47089909.46,20955213.06,33939328.7
2019-12-20,217917971.3,6761285.87,18669245.15,15869724.67,44312244.62,9283522.45,2817996.34,160344044,76758896.35,937972.01,14688011.92,61550385.15,26984098.45,11866062.27,3210834.54,59329467.5,4239567.3,14553991.51,29418595.58,7182802.69,12999087.83,8587213.13,33130794.01,60429991.82,1541250.78,34697580.38,16748503.77,12987875.71
2019-12-22,254966047.5,8646442.32,27554124.05,20679663.93,53420668.53,17254794.97,8957940.79,144105968.2,130449324.1,379074.02,14414707.84,111266323.3,18784089.74,19677289.66,2760231.24,125289937.7,4835660.55,22597879.44,14487017.8,37010011.51,23925607.1,14323582.17,34909155.05,97695231.54,1879706.53,68859767.24,26486362.15,13291419.86
2019-12-23,140539769.2,7446775.64,24511273.29,27376021.61,57788367.37,12402284.33,5411460.12,238480774.6,72395386.17,1194761.71,18087230.35,86590352.73,35523309.48,13969902.72,5154702.66,48544530.5,3535455.88,13104650.04,35665788.78,7865944.98,20643551.54,7370477.86,46465617.16,57802386.47,661595.41,39931308.11,19649542.91,20828649.47
2019-12-24,148886058.3,9199259.74,23257787.94,25662747.85,53653646.05,11503331.85,5740744.87,179902599.3,212564427.4,1305592.1,13465413.98,110847645.4,36116575.21,12741298.31,4022941.11,51622033.42,4005065.3,15392185.59,36327013.8,7385542.4,20418828.03,6505626.98,41671963.51,63776848.38,827318.6,40326989.99,18417163.32,19448665.09
2019-12-25,170716433.1,13929847.5,25170713.51,38459828.21,60680784.84,12505038,6264086.86,181623343.9,76853472.81,1534082.8,16250637.86,192324435.4,34004028.25,16744853.4,3951551.92,60076854.58,4620891.55,17484256.3,28955143.76,7852310.35,19979010.73,7631368.74,41914736.45,67950823.71,1060121.19,41410073.27,18704598.3,19842213.41
2019-12-26,184221716.1,7728390.55,22162055.32,24182966.18,49040110.7,11079000.67,6319461.79,176680772.2,172639461,1136355.04,18301699.28,76003697.47,200007772,16179734.38,3557155.37,57299078.48,3972978.53,15702367.67,28141077.3,7682200,18142082.96,29828240.84,49854715.51,60436338.72,1311275.21,37363682.23,16941580.23,26628048.84
2019-12-27,215029729.6,8004389.95,19608152.79,24037576.37,48093295.66,10557108.27,7302367.19,175928393.1,395945736.6,1061864.55,13702695.73,178306866.1,29971954.11,16431071.22,3498664.74,63790883.05,3549943.26,23542084.44,26381271.75,53006646.92,17372581.94,6098867.27,40281449.42,61350199.06,1513847.74,36935274.85,15765150.8,17510431.07
2019-12-28,200585462.2,4303850.63,17280985.67,13756079.42,34537682.03,10155842.19,7105939.32,44513383.92,29962611.02,281539.12,3160335.7,11356634.2,15715794.06,9059193.64,1925004.88,58368983.04,2551762.76,16638047.22,7439565.67,4454439.5,12960029.21,4107945.72,23700764.07,51604461.64,1618711.89,17635137.7,15104856.81,7847517.28
2019-12-29,44909041.55,4357248.5,8968475.25,2606307.56,12426271.08,5300577.54,176515.62,31848452.61,146683267.3,29368.7,2553231.3,59255036.42,2608321.55,11305408.01,1087069.66,48588374.47,1616148.22,13569627.71,5079075.16,3456370.55,6821153.4,3564757.43,8903802.27,31559502.57,426968.26,41583801.3,8871989.61,3434954.75
2019-12-30,143702918.5,15110602.29,33380573.93,37615629.4,66464888.34,14486643.45,9178744.1,222121730.8,638679110.1,1621164.51,21426883.07,107277520.2,100306902.8,23085927.37,6949187.43,69301774.25,2850334.11,21880380.77,30621202.65,12374231.47,24762889.11,6935441.79,60999763.83,78040755.23,723321.3,45988845.65,21945435.73,31917586.31
2019-12-31,153127049,10561982.19,30902925.99,28732605.72,58057596.92,11428688.25,6523199.77,181833406.4,145734107,1358077.09,12580291.59,77068470.35,38054873.95,22056191.19,5524816.57,59614781.8,4198623.16,15128425.34,28484520.98,9744463.72,22361682.58,4292003.77,61082856.98,67597406.44,960302.92,39901776.49,19051244.14,21631969.44
2020-01-01,165394331.9,8486720.6,28771687.13,23500689.66,48484837.65,8924807.78,6481680.55,166904399.1,93740227.85,1054788.92,15831902.28,51791959.22,31868656.64,15513565.83,6690017.33,63892176.55,3623265.02,14606876.72,26923118.87,11874493.86,61937526.98,5179692.42,43938064.01,52691602.81,940644.41,36390019.5,19167844.66,18143351.39
2020-01-02,158581852.8,7245736.27,15165243.32,14589791.02,28278587.96,6323102.21,1928583.63,141881790.9,25784106.81,852281.5,17682345.28,36368453,20696312.15,26582341.89,4184117.89,43722179.54,4069446.7,12395620.24,21967699.99,18924016.35,36920855.23,2881480.87,27732246.94,40085187.81,1453061.39,31803119.86,14517658.25,10480040.99
2020-01-03,228217416.6,8243763.06,17885124.02,21871574.88,43774501.78,7712537.56,7438726.33,190411402.3,51208811.46,1629421.83,15879365.87,62287967.13,32624624.45,18740682.79,6610073.29,58351910.02,4040460.6,18779707.93,30593659.66,9276102.76,57562431.21,7360613.97,45682307.98,48935316.6,1667610.65,40112168.26,19493330.22,22873132.26
2020-01-05,231811574.3,7723754.41,21093028.38,16423982.07,40022851.74,11658480.37,8141874.15,107779600.5,18134325.59,451197.86,8363252.11,40264894.59,17189295.87,18326252.49,3933550.63,95580953.08,5241009.59,23206041.53,13743604.97,8035459.08,63129750.72,7643268.11,28486444.64,67929797.02,1790693.66,57288724.78,27121035.17,10967506.61
2020-01-06,112582085.2,9147012.99,18209685.17,20479448.16,43763777.62,6956808.15,5308890.22,207331811.8,43354886.95,1151133.98,17672853.36,71315851.14,82968496.77,15080645.8,10898037.9,39165085.25,3711448.22,12073853.57,30227986.28,8452352.27,49647393.29,4891370,38282558.05,45108058.94,623548.59,40331374.74,20096755.46,17791877.43
2020-01-07,137083785.9,6855877.9,17808890.09,23959627.44,40869263.75,7611126.32,5918459.46,192979643,47115507.27,1193228.24,16706193.21,59430920.01,35867441.24,13336433.55,4771210.49,45073737,3754770.48,9589421.93,28100626.64,10463446.55,49157093.75,5161374.34,39047063.65,48009580.26,837361.76,37641226.98,20305222.13,19771507.6
2020-01-08,167079789.5,7194944.71,16861830.4,23381501.22,37583519.74,6967416.55,6796166.34,183850469.9,41684397.79,1413163.02,14796770.75,44336020.87,32500171.16,12659272.29,4899615.24,45198109.05,4245079.1,8212285.1,29372656.54,7546332.45,47169165.58,6185980.65,35169074.9,47137819.72,1164669.26,37854035.54,19860051.36,17231502.14
2020-01-09,190880753.2,7174232.76,20537493.24,29426863.38,42020523.56,6960765.77,12278345.21,237746664.5,62978601.57,1452371.57,14879127.33,45719474.99,109128079.5,11309946.08,6132632.69,43397065.68,1106375.22,9604882.55,26879193.77,7779438.49,52223596.31,5341578.44,43955114.7,43713699.29,1321494.7,38147284.69,17159944.66,25296195.05
2020-01-10,201820659.9,6389219.42,13602582.26,11822057.98,29649080.73,5785875.1,2449101.89,153389110.3,26531491.69,702357.16,15259919.26,61273072.34,20233882.22,10952760.85,4436852.34,44818035.74,7311203.38,10698053.25,24152348.51,6647010.7,35686513.83,4084009.7,28732416.37,39098781.4,1545213.98,29071393.19,15091288.71,10328649.76
2020-01-12,257920033.7,10359913.18,24840534.06,17969254.95,48656220.93,14277455.62,9108192.47,160234047.9,21217676.79,466281.3,18042835.76,120143692.2,17794055,21040756.12,4613450.97,106428781.1,5580127.78,17570095.43,15158982.03,7774196.3,67653331.81,11544795.78,36086272.41,85959853.03,2034665.06,66235502.27,31523511.48,11654773.73
2020-01-13,120027516,8364255.85,21535591.97,25962685.47,50680922.82,8248485.88,5534720.45,354701316.8,121829884.3,1210800.91,31684571.48,88697089.95,37973052.77,14890954.21,6135078.82,41267274.89,4108172.3,8986464.44,34324571.41,8298960.52,52109105.95,8193733.46,46624168.83,51848342.55,667969.1,41720646.4,22473199.42,18935868.73
2020-01-14,155814336.3,8492216.19,24660229.98,35290978.52,54771169.42,9574461.18,10913228.82,384188827.8,66875228.38,1695335.4,28891531.71,67857412.13,45655083.7,14264625.39,4850075.68,50952744.72,4494791.03,9154171.55,34527747.86,8687722.53,59692875.14,7655129.08,49521357.09,57270296.75,764558.08,44654903.46,23234683.06,24003450.13
2020-01-15,161797971.5,8085980.74,22577627.97,25574946.35,44139623.03,8182122.05,7210392.46,422819263.3,49821494.11,1143705.12,24234489.48,58329727.14,37714070,13047804.55,4152521.19,49583144.5,4847823.39,7925853.18,31295276.13,7789149.61,49578959.89,8491040.73,57450539.31,50274336.68,1046905.64,39483817.39,20468311.04,27693772.26
2020-01-16,178164426.5,7213390.35,17455330.33,16934342.47,39713544.03,6822781.8,2212671.22,522329099.7,64385258.44,879046.7,20142921.71,39049936.82,28892763.51,16682363.43,5348116.77,44705493.92,4407088.96,8321766.49,30867944.61,7855064.78,38435748.85,7218721.63,34189037.65,43805824.76,1417628.82,35836488.83,19852858.72,12633959.82
2020-01-17,235144983.5,7371424.58,20736378.24,26238169.6,49704867.36,8714288.56,7908876.6,409438375.6,69982443.99,1244643.81,37683243.54,96996919.6,35844790.52,15477379.2,4639018.74,63697780.84,4868090.32,14312968.95,33248725.5,7707705.57,55429419.82,8888950.72,40827051.09,50243602.1,1652981.34,42152349.87,21553002.51,18224822.77
2020-01-19,261005323.9,9512839.24,29166675.48,27812561.48,53768120.69,14353125.69,12581053.75,226014572.5,31257288.98,850909.15,12128355.34,96903325.46,30352475.15,21232036.9,3572573.62,113251907.3,6376346.43,19785755.3,17223397.79,8252716.26,72637627.83,11695631.24,39169906.72,76867650.01,1794616.09,68203311.4,28788429.82,17201388.59
2020-01-20,94829450.58,6214900.98,15264160.39,12427419.79,33028445.41,5700771.62,1352761.72,421219946.5,53276442.33,792973.93,14440835.99,51529591.48,26161594.53,12455951.38,4382615.18,32384256.38,3413190.21,8712430.6,30606754.28,7277596.81,29971230.75,4089222.04,32300396.26,36346246.75,569057.09,32579185.7,16730665.19,11541483.52
2020-01-21,133419601.7,7400263.72,20963471.69,24258561.21,45659265.67,7235031.87,5650163.49,304043722.5,161233759.3,1369986.03,25598080.67,111244231.5,35861676.31,12745498.93,4806819.27,42347249.5,5289963.66,8108335.87,31417368.11,7616659.63,45220570.32,7111970.23,41542831.01,43941690.53,733634.67,39595243.67,18634911.06,19160650.65
2020-01-22,156590165.8,7118378.43,17216520.39,24906095.64,38926215.09,6880252.09,6309268.86,286795717.5,59114393.76,1185712.23,17372525.53,48024176.68,32882791.12,11769578.32,4280126.37,43337933.8,4490559.64,8879914.72,31553771.54,37670100.13,42767695.87,8627719.87,36718781.79,45238739.8,982509.09,38290590.62,16974009.55,16806949.86
2020-01-23,195719748.7,7316397.57,19590507.18,25034807.31,41372360.53,8263956.93,8085587.32,212568688.1,184697069.6,1077989.46,15906767.31,59474680.56,33233140.76,12154471.86,3834543.68,48030583.26,5279450.43,9333064,31176264.71,7239967.4,43964319.97,5257438.62,44391396.02,48592174.88,1435882.99,40862621.84,18083948.26,25077414.7
2020-01-24,230658964,7606298.82,18766048.53,24829976.37,43842531.38,8657873.69,8018911.17,213095257.5,61177753.71,1092048.05,13414918.85,140091544.8,33495720.73,15074770.95,4072506.69,59917969.7,4602615.91,13404008.87,30236836.45,7325841.76,48539489.16,5961649.71,38686661.45,50193067.11,1628716.85,39692823.14,19095913.23,15706122.83
2020-01-25,199784380.8,4578399.52,15878500.84,14701875.47,31546608.03,8132795.35,7459752.36,57117050.92,8231354.03,290113.92,4116681.62,18327819.86,14487831.2,10232257.48,1691424.85,55781738.63,3428178.86,10576540.81,9401158.91,4368727.94,36252912.14,4378152.17,21856335.3,42139155.08,1580749.16,31688133.59,15974260.14,7213739.77
2020-01-26,39225067.43,4052529.64,8566000.56,2597462.41,10044116,4513276.81,175355.37,35243422.17,6535829.62,62741.1,3662808.55,55483575.96,2571172.06,9478081.07,401254.24,49386960.68,318361.74,8341314.13,4742773.53,3273109.61,18739934.02,3920349.3,8929068.59,25950727.58,326562.71,31131189.34,10273843.1,3054115.38
2020-01-27,114321865.3,9713423.08,22158281.31,23142750.5,45630643.48,8499576.4,6234093.02,227495279,63676277.59,1696028.55,17226745.12,57398701.58,39116676.02,17215279.01,5142596.56,45109003.92,6400678.76,9967556.99,31534311.25,35503210.11,43725631.17,5241702.36,38583761.83,47130482.78,569745,40308374.49,20691348.71,17070077.7
2020-01-28,128593138.2,15870142.5,20261450.35,25160414.61,46302445.74,7817189.87,5556489.92,307816900.7,379947412.7,1285577.45,23481727.62,188522989.1,37983115.88,14180917.8,4448814.11,46818446.63,4840292.23,8501087.91,31250502.21,23394831.68,41570291.82,30333525.93,39595834.94,44747622.93,687165.9,38515429.93,19186174.56,17728673.56
2020-01-29,153427329,9490657.17,18243858.01,33650986.88,43805471.12,7541364.91,5100659.8,244305995.1,537290627.8,1229753.56,14691727.99,137436118.4,255252241.5,13877113.33,4176148.27,48976889.46,4978095.4,19355377.85,28786295.55,10933328.75,40451451.21,7900337.86,36469915.19,45321332,933714.78,38725022.6,18870650.45,16472634.37
2020-01-30,200930540.5,10552709.88,18873204.42,37513020.45,53002777.17,9370101.01,13501831.18,310246800.5,432113046.1,1342322.31,16547973.64,192726500.3,43779116.18,21459816.76,5315493.41,57030359.2,5312968.77,13069891.97,31791899.41,9574896.05,54850339.93,5837714.16,60727867.11,51009824.44,1315268.08,44483260.15,19860898.54,30446528.72
2020-01-31,209148204.2,6987291.91,13587279.95,14603925.74,34930647.88,7170464.75,2453625,188508031.5,58875911.75,938812.64,13425840.79,54947764.7,23077392.29,15720704.98,4204413.99,55221026.42,3804794.2,15432806.79,27824635.38,8465085.32,32770892.32,4233796.44,29032374.59,38849779.29,1579518.57,33278412.14,15648085.02,10604648.34
2020-02-01,203097814.5,4471238.52,15027272.12,13898675.45,32007076.28,8696433.07,8231930.15,77760290.69,17132812.19,334739.2,4842100.32,15248620.88,15197816.71,9566718.06,2421554.25,58570298.77,2959086.52,12534514.19,9335456.15,6264492.02,32593873.25,4146053.21,20485346.49,40022115.14,1496430.92,22977842.49,15529938,7323705.52
2020-02-02,40500453.35,4882429.48,7799394.13,2658340.71,11181542.87,5038188.21,167477.79,43817507.55,10158293.74,99965.64,7606489.45,13309854.64,2985586.07,16025665.75,1029037.7,49434081.3,2100942.84,10002982.85,4728292.6,6840528.25,19673888.12,4080419.45,9315512.44,22584212.28,309255.68,38044585.79,9173089.29,3187206.97
2020-02-03,120326658.4,9213835.2,20452116.06,23959913.44,46703475.2,8767128.34,5496747.3,266033131.9,52235692.81,1388940.1,19047922.27,61909059.07,37596498.24,25939052.08,8965996.61,42974599.41,3775591.52,10725065.72,34228186.46,18715315.2,41136666.23,7924457.1,42245962.83,43067895.11,620395.75,40556994.93,20266104.63,20050015.42
2020-02-04,138967402.5,12458207.79,19347328.25,24955901.89,44287233.53,8324802.5,5853995.74,194183289.4,46891265.09,1358435.5,14366351.04,50516394.74,37208461.47,20670370.21,6012955.73,45371589.63,5058324.24,8596611.76,34422930.94,9072191.8,38901277.7,6078808.82,41498851.66,43465000.4,701127.59,39302815.2,19013741.64,18198418.3
2020-02-05,159956629.7,9007882.41,19420620.67,24704644.8,45051428.05,8589034.46,6299894.47,165876556.5,40683641.14,1333822.59,13437361.49,86580516.2,35895021.45,16093191.26,4917388.21,47400296.1,4754861.27,8663816.55,30668589.91,7943637.32,39221019.08,6532944.08,36548405.08,44006093.29,977967.79,42036539.01,18085242.39,17738949.82
2020-02-06,198890013.9,9242307.58,19156839.01,24182810.87,46480564.85,9252088.15,7642229.5,175659020.8,43349560.51,1049962.7,14622831.56,55395678.16,84151340.38,17692544.84,8773608.96,51410641.24,4583826.29,10472361.35,28981210.12,7704578.98,39216311.08,4899565.49,43046149.27,43264855.27,1347733.62,37791132.53,18683549.98,23828232.6
2020-02-07,234385647.1,7973500.98,18019635.78,24054702.32,46160591.32,9330389.24,7912225.24,159420776.8,39975118.25,1237357.62,11692127.52,67607024.09,108611234.7,15048840.65,3940277.2,65302106.76,4702979.06,16038119.12,27993731.09,10725475.76,41918981.34,5687705.02,37190693.04,44959550.91,1073831.35,38831134.14,18321191.51,16067131.18
2020-02-09,259532187.4,9429003.35,22668463.52,24977337.47,51888613.89,14310712.12,12989518.59,123868626.7,25537961.49,705330.93,9189474.79,33910177.74,26407109.72,18733686.65,2993807.03,103558187.6,4515374.26,18974079.23,14471723.06,7653582.07,55019212.68,8474450.61,34965198.74,64819054.73,2441626.11,59851615.27,25466430.95,14141658.66
2020-02-10,106534447.5,6393166.31,14952849.08,11050625.37,31975540.65,6631718.98,1443266.49,144573996.6,41946325.74,794465.71,14492015.25,80871291.41,24942723.83,11929598.17,4158483.56,29041242.08,3817276.79,10106644.73,27088297.05,7348915.3,21391224.83,3440781.06,28651921.07,33572504.85,582457.12,33117598.27,16220511.83,12705838.09
2020-02-11,145684487,9798047.21,18836912.34,25750551.95,52255467.81,9484605.19,5997257.05,283154554.6,57579652.04,1354761.45,23301251.22,113626972.2,38855643.23,16647462.22,6260450.93,50201820.97,4277069.22,9351345.26,31236795.45,8957685.6,39105357.94,9234706.32,44193415.06,46895931.75,726709.23,40153020.24,20842165.23,20440389.77
2020-02-12,169538373.5,8790516.64,20079896.64,23837330.31,51861458.03,9904530.23,6930981.99,211465801.3,112755053,1392170.73,18387136.15,79609092.74,34905732.41,15114814.88,4069276.68,50126187,3461013.09,9487375.34,28865527.01,8309875.51,39868629.32,8441974.81,38410290.43,50710120.62,966595.82,41286007.34,21058517.95,20031034.78
2020-02-13,201070949.5,7900813.09,19410488.24,25272050.33,50215680.49,9991899.05,8039786.64,219251119.9,54187785.87,1513453.41,18649939.62,104905324.4,36592252.59,14085092.02,4510469.99,53504398.38,3776435.04,10350999.07,29096848.7,7468103.17,36747071.99,5748730.6,46587313.31,52041198.43,1273247.39,41145429.88,21312814.46,24707175.3
2020-02-14,298336512.4,8188971.9,23153757.5,30748927.28,76355006.67,15487662.23,15498687.53,231998727.6,49596382.4,1447392.77,13237906.59,66585971.99,43097321.26,16040362.55,3966407.76,82085547.24,4810534.46,18141965.6,28522490.81,8239933.87,52275226.95,6304758.88,58689674.96,78697822.31,1804675.01,46263445.99,24557092.61,22332712.47
2020-02-16,187885257.6,9940764.09,19205118.93,14298855.16,51085513.76,12371646.23,2220563.04,250850617.7,22435788.58,409086.98,9862036.77,48365213.49,13414249.32,22970952.96,2160539.99,115890638,3945264.05,25446637.67,11972403.17,8344627.9,38940795.05,7279833.75,24023207.36,49640299.35,1634343.22,62960105.78,28345348.16,9199146.56
2020-02-17,121293073.5,8812669.98,22401260.99,25352180.76,57080843.9,10840080.59,6240150.13,392130081.2,88243026.28,1318440.19,40206319.02,120488687,38925980.66,19842471.34,7199336.47,42950812.95,5089508.58,13899462.72,30035739.78,8595838.77,37768206.02,9221243.83,48448857.51,47014671.07,614189.96,41213865.76,22221702.22,22106918.87
2020-02-18,134728015.7,8262722.92,21965440.57,26599798.63,52467928.43,10519211.56,3248670.63,228523779.3,59401190.49,1276357.84,17269978.95,68620889.86,39373038.61,14548968.45,4754152.63,52202739.27,3860492.01,10899605.42,29487162.4,7618278.41,38399192.45,7137725.74,42314740.87,47660319.79,726468.15,39811360.5,21592930.52,22246295.88
2020-02-19,182191649.9,8668377.5,25823308.86,38010035.98,55926932.83,11669120.61,13947085.48,213229533.3,67144176.19,1939893.83,14918817.93,97436444.92,47613503.64,14056342.87,4895583.24,59523126.09,4972353.15,10977128.67,30786702.68,7732335.92,43897969.86,8908056.62,53280122.66,52114620.56,955043.16,43399478.5,22108375.48,30522712.01
2020-02-20,166326180.2,7271967.32,16487164.43,14570848.53,34297315.64,7722854.52,2075351.08,177765227.7,50573982.67,828964.98,11581659.77,60649235.82,25615909.85,12389212.24,3099060.11,44070574.06,4053860.74,9416009.14,24738965.89,7117684.33,24053683.46,3575529.4,31170070.32,36536519.76,1303966.69,32905868.83,16546886.89,14061753.53
2020-02-21,241991395.3,9059507.63,20737976.49,26958937.73,56145893.04,11479657.7,8287615.68,253678461.8,48001502.04,1225480.38,22230869.52,125441244.8,35288414.59,14681786.45,4206248.75,68498381.71,3802208.28,18895983.66,26931768.19,37378312.84,39838337.6,6763284.44,42563490.6,49532866.99,1615234.69,41232410.27,19572757.78,19541413.06
2020-02-22,200307215.6,4366161.78,16091492.38,15579633.02,36461319.57,10323583.07,8677808.88,60369623.53,15054048.27,435101.87,4588677.91,23550107.53,15993225.93,9043998.33,1997406.17,65107024.84,3073799.85,13055963.22,7632051.98,4784086.35,29705328.73,4448221.54,23672857.62,42899888.78,1483354.03,20265457.73,16415976.11,8357184.6
2020-02-23,46901666.84,4265230.33,7827199.13,2930914.72,12108695.17,5584408.65,199402.71,33493633.1,117248647.1,56584.7,2950285.81,29847376.1,2484843.1,10930691.43,674026.61,51150684.33,2251986.98,10403673.08,4478585.2,3176394.92,14644955.03,3249062.65,8758660.54,23424237.73,350399.6,42796079.35,9773299.77,3730094.23
2020-02-24,123316905,9315589.37,23580004.3,25650400.85,52467394.42,10336439.45,6202143.01,227359010.6,55302689.2,1254259.14,15325592.52,105127067.1,36641655.31,15549014.24,4767873.31,44712722.87,3420433.27,11880669.22,24255135.44,7722665.01,38423865.61,5299257.16,43471337.26,47211462.28,648798.9,38336122.44,21748722.33,22815239.67
2020-02-25,140729745.8,14010990.24,21421467.74,25558854.55,51346204.16,9801067.17,6539461.22,176888861.5,322928361.6,1345277,14990766.26,138194384,37415062.41,12962452.24,5149630.5,48591296.05,4664224.83,11295720.1,24181838.59,7414595.06,32331066.48,30163267.76,42437548.89,43151419.35,712220.07,37494986.32,19393910.62,20568206.33
2020-02-26,165974746.3,10984905.43,20906636.4,24060081.87,51726439.97,9969780.53,6655510.38,177431400.2,442351184.3,1096226.63,22022530.34,174221721.1,72086841.91,13937359.32,4077243.4,54767088.78,4788796.04,9857475.9,21452341.07,8920156.38,33286514.97,6074522.61,39270264.6,45117357.96,947018.1,36979985.4,17836782.83,18714041.32
2020-02-27,191715487.2,11834582.07,20753618.49,36722828.72,53415243.43,10261020.71,8666341.72,223902738.4,433350833.3,1194457.9,15709051.74,180603021.6,225899362.6,16543213.89,4598479.28,55001947.27,3484537.06,11742597.96,20515754.5,54764758.37,34058044,4851318.12,49078025.37,44699980.98,1298056.19,38509813.61,18570170.44,26753581.59
